,index,Unnamed: 0,source,text,is_retweet,released_at,text_new,Symbol,VOL,Open,High,Low,Close,Volume,max_price0,min_price0,max_price1,min_price1,max_price2,min_price2,max_price3,min_price3,max_price4,min_price4,max_price5,min_price5,max_price6,min_price6,max_price7,min_price7,max_price8,min_price8,max_price9,min_price9,max_price10,min_price10,max_price11,min_price11,max_price12,min_price12,max_price13,min_price13,max_price14,min_price14,max_price15,min_price15,max_price16,min_price16,max_price17,min_price17,max_price18,min_price18,max_price19,min_price19,max_price20,min_price20,max_price21,min_price21,max_price22,min_price22,max_price23,min_price23,max_price24,min_price24,max_price25,min_price25,max_price26,min_price26,max_price27,min_price27,max_price28,min_price28,max_price29,min_price29,max_price30,min_price30,max_price31,min_price31,max_price32,min_price32,max_price33,min_price33,max_price34,min_price34,max_price35,min_price35,max_price36,min_price36,max_price37,min_price37,max_price38,min_price38,max_price39,min_price39,max_price40,min_price40,max_price41,min_price41,max_price42,min_price42,max_price43,min_price43,max_price44,min_price44,max_price45,min_price45,volume_0,volume_1,volume_2,volume_3,volume_4,volume_5,volume_6,volume_7,volume_8,volume_9,volume_10,volume_11,volume_12,volume_13,volume_14,volume_15,volume_16,volume_17,volume_18,volume_19,volume_20,pct_sig_ch_high_low
2018-01-24 16:27:00,8932,8932,Twitter for iPhone,"Will soon be heading to Davos, Switzerland, to tell the world how great America is and is doing. Our economy is now booming and with all I am doing, will only get better...Our country is finally WINNING again!01-25-2018 00:27:00false",False,01-25-2018 00:27:00,"Will soon be heading to Davos, Switzerland, to tell the world how great America is and is doing. Our economy is now booming and with all I am doing, will only get better...Our country is finally WINNING again!",@ES#,1796,2843.75,2844.25,2843.0,2843.25,1796,0.017582417582417582,-0.02637362637362637,0.008791981712678037,-0.04395990856339019,0.02638754507872284,-0.00879584835957428,0.01759169671914856,-0.0439792417978714,0.01759788825340959,-0.02639683238011439,0.008798944126704795,-0.12318521777386712,0.04403734366742998,-0.04403734366742998,0.01761028440609316,-0.07044113762437264,0.01762114537444934,-0.05286343612334801,0.044056745087672926,-0.01762269803506917,0.026424733550603367,-0.04404122258433894,0.008811349017534584,-0.10573618821041501,0.02646202699126753,-0.04410337831877922,0.06172839506172839,-0.04409171075837742,0.07051564565888056,-0.02644336712208021,0.008808244516867788,-0.03523297806747115,0.01761959298740199,-0.008809796493700995,0.008809020436927413,-0.035236081747709654,0.052854122621564484,-0.017618040873854827,0.01761028440609316,-0.02641542660913974,0.03522367030644593,-0.008805917576611482,0.008803591865481117,-0.06162514305836782,0.017613386173491855,-0.02642007926023778,0.008807468733485996,-0.05284481240091598,0.03524539607013834,-0.008811349017534584,0.04405286343612335,-0.00881057268722467,0.06164685160722149,0.0,0.026406126221283337,-0.026406126221283337,0.02640147848279504,-0.008800492827598346,0.008801267382503081,-0.035205069530012324,0.03521436746192447,-0.02641077559644335,0.017604084147522223,-0.008802042073761111,0.02640147848279504,-0.06160344979318842,0.02641310089804543,-0.02641310089804543,0.017611835153222965,-0.06164142303628038,0.05286809410520751,-0.008811349017534584,0.0,-0.05284015852047556,0.0,-0.052854122621564484,0.052882072977260705,-0.008813678829543451,0.06166857545590697,0.0,0.008804366966015144,-0.02641310089804543,0.017608733932030288,-0.02641310089804543,0.00880514220304658,-0.03522056881218632,0.026417752729834446,-0.03522367030644593,0.026424733550603367,-0.017616489033735576,0.03522677234698371,0.0,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,1.0007698229407236,-1
2018-01-25 14:38:00,8929,8929,Twitter for iPhone,"Today, Americans everywhere remember the brave men and women of @NASA who lost their lives in our Nationís eternal quest to expand the boundaries of human potential. https://t.co/clBsJTGz8B https://t.co/jTJkusdBQA01-25-2018 22:38:21false",False,01-25-2018 22:38:21,"Today, Americans everywhere remember the brave men and women of @NASA who lost their lives in our Nationís eternal quest to expand the boundaries of human potential. https://t.co/clBsJTGz8B https://t.co/jTJkusdBQA",@ES#,2906,2848.25,2848.5,2847.5,2847.5,2906,0.008777319406653208,-0.026331958219959622,0.0,-0.15801948907031868,0.008791981712678037,-0.04395990856339019,0.026382903878286873,-0.026382903878286873,0.08796622097114708,0.0,0.017580872011251757,-0.043952180028129395,0.043952180028129395,-0.043952180028129395,0.08788890841975742,-0.026366672525927226,0.0,-0.026362038664323375,0.026366672525927226,-0.026366672525927226,0.008790436005625879,-0.043952180028129395,0.04396763981709462,0.0,0.07034822370735139,0.0,0.0,-0.07908611599297012,0.0,-0.035174111853675694,0.03518029903254178,-0.008795074758135445,0.008794301292762291,-0.0791487116348606,0.06160344979318842,0.0,0.0,-0.13196093956188967,0.008808244516867788,-0.06165771161807451,0.01762269803506917,-0.08811349017534585,0.035273368606701945,-0.04409171075837742,0.07938608097380259,-0.008820675663755844,0.008813678829543451,-0.08813678829543452,0.10582010582010583,0.0,0.00881057268722467,-0.04405286343612335,0.06166857545590697,-0.008809796493700995,0.01761028440609316,-0.02641542660913974,0.07044734061289186,0.0,0.008801267382503081,-0.052807604295018476,0.008805917576611482,-0.08805917576611483,0.06168487839266831,-0.017624250969333802,0.01762114537444934,-0.09691629955947137,0.08818342151675485,-0.026455026455026457,0.0,-0.052872752908001405,0.026441036488630353,-0.026441036488630353,0.00881445570736007,-0.06170118995152049,0.09701887458105486,-0.008819897689186805,0.08814455707360071,0.0,0.04404510218463707,-0.017618040873854827,0.008809020436927413,-0.035236081747709654,0.06166857545590697,0.0,0.02641542660913974,-0.02641542660913974,0.0,-0.026408450704225348,0.07043493572812115,0.0,0.02639683238011439,-0.008798944126704795,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,7.577748576434516,-1
2018-02-01 19:32:00,8909,8909,Twitter for iPhone,"The Democrats just arenít calling about DACA. Nancy Pelosi and Chuck Schumer have to get moving fast, or theyíll disappoint you again. We have a great chance to make a deal or, blame the Dems! March 5th is coming up fast.02-02-2018 03:32:48false",False,02/02/2018 03:32:48,"The Democrats just arenít calling about DACA. Nancy Pelosi and Chuck Schumer have to get moving fast, or theyíll disappoint you again. We have a great chance to make a deal or, blame the Dems! March 5th is coming up fast.",@ES#,1769,2822.5,2822.75,2821.5,2821.75,1769,0.008857395925597875,-0.0354295837023915,0.05315850093027376,0.0,0.017711654268508677,-0.044279135671271695,0.008857395925597875,-0.05314437555358724,0.14178112538768278,-0.017722640673460348,0.0,-0.053102044428710506,0.017710085893916587,-0.017710085893916587,0.026567481402763018,-0.017711654268508677,0.035420171787833174,-0.035420171787833174,0.035407630344339205,-0.035407630344339205,0.017697548889478807,-0.008848774444739404,0.0,-0.04423995752964077,0.008851907586084801,-0.04425953793042401,0.008852691218130312,-0.05311614730878188,0.09739684788383213,0.0,0.008847991505928155,-0.03539196602371262,0.017700681476236838,-0.026551022214355253,0.0,-0.026548672566371685,0.053102044428710506,0.0,0.035385704175513094,-0.017692852087756547,0.017692852087756547,-0.017692852087756547,0.0265416261169601,-0.008847208705653368,0.0265416261169601,0.0,0.0,-0.03538257408226449,0.03538883482261347,0.0,0.01768972227136034,-0.00884486113568017,0.02653458340704051,-0.00884486113568017,0.04423213021939136,0.0,0.017686593562079942,0.0,0.008842514811212308,-0.02652754443363693,0.02652754443363693,0.0,0.008841732979664015,-0.02652519893899204,0.017685029622424617,-0.008842514811212308,0.0,-0.07073386383731212,0.01769598301185631,-0.01769598301185631,0.017699115044247787,-0.026548672566371685,0.053102044428710506,-0.008850340738118419,0.02653927813163482,-0.008846426043878274,0.03538257408226449,0.0,0.02652989034311992,0.0,0.008841732979664015,-0.05305039787798408,0.00884486113568017,-0.01768972227136034,0.00884486113568017,-0.03537944454272068,0.0,-0.035385704175513094,0.017697548889478807,-0.008848774444739404,0.03539196602371262,-0.01769598301185631,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,46.766917293233085,1
2018-02-05 12:42:00,8889,8889,Twitter for iPhone,"Thanks to the historic TAX CUTS that I signed into law, your paychecks are going way UP, your taxes are going way DOWN, and America is once again OPEN FOR BUSINESS! https://t.co/GISFbDDGXX02-05-2018 20:42:01false",False,02/05/2018 20:42:01,"Thanks to the historic TAX CUTS that I signed into law, your paychecks are going way UP, your taxes are going way DOWN, and America is once again OPEN FOR BUSINESS! https://t.co/GISFbDDGXX",@ES#,1325,2741.75,2742.0,2741.0,2741.5,1325,0.00911826388255676,-0.027354791647670282,0.0,-0.036476381542950936,0.009122422915526363,-0.10034665207079,0.018263172313030776,-0.018263172313030776,0.009129918743723181,-0.045649593718615905,0.02739475846954616,-0.02739475846954616,0.01826817683595177,-0.02740226525392766,0.045678786771423355,-0.00913575735428467,0.02739976253539136,-0.009133254178463786,0.06392110309560771,0.0,0.0,-0.018249840313897252,0.009125752874612154,-0.01825150574922431,0.018254837531945966,-0.018254837531945966,0.0,-0.01825150574922431,0.018254837531945966,-0.009127418765972983,0.009127418765972983,-0.018254837531945966,0.027387255796969143,0.0,0.06388027012228509,-0.009125752874612154,0.10031919744642043,-0.009119927040583675,0.0,-0.06379294632279231,0.027354791647670282,0.0,0.01823486506199854,-0.00911743253099927,0.01823486506199854,-0.00911743253099927,0.04558300665511897,0.0,0.01822489520685256,-0.01822489520685256,0.0,-0.04555808656036447,0.0,-0.03644979041370512,0.009114939385653085,-0.03645975754261234,0.009116601331023795,-0.009116601331023795,0.05469960798614277,0.0,0.02733485193621868,-0.04555808656036447,0.009111617312072894,-0.03644646924829158,0.03645975754261234,0.0,0.009110787172011662,-0.018221574344023325,0.018221574344023325,-0.018221574344023325,0.018221574344023325,-0.009110787172011662,0.018218254691200583,-0.018218254691200583,0.04554148829583751,-0.009108297659167501,0.0364232380258605,0.0,0.009103322712790168,-0.018206645425580335,0.01820498816675769,-0.009102494083378845,0.02730499681441704,0.0,0.0182000182000182,-0.0091000091000091,0.009100837277029487,-0.09100837277029487,0.01820830298616169,-0.01820830298616169,0.01821161901293025,-0.027317428519395375,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-51.83867141162515,-1
2018-02-06 05:32:00,8888,8888,Twitter for iPhone,"So disgraceful that a person illegally in our country killed @Colts linebacker Edwin Jackson. This is just one of many such preventable tragedies. We must get the Dems to get tough on the Border, and with illegal immigration, FAST!02-06-2018 13:32:57false",False,02/06/2018 13:32:57,"So disgraceful that a person illegally in our country killed @Colts linebacker Edwin Jackson. This is just one of many such preventable tragedies. We must get the Dems to get tough on the Border, and with illegal immigration, FAST!",@ES#,1178,2573.25,2578.5,2572.25,2575.0,1178,0.20402215097639173,-0.03886136209074128,0.09707795359673818,-0.019415590719347637,0.038804811796662786,-0.16492045013581683,0.02909231962761831,-0.10667183863460046,0.038804811796662786,-0.019402405898331393,0.06790183334950044,-0.07760209525657193,0.048491901852390655,-0.048491901852390655,0.08729388942774005,-0.029097963142580018,0.0,-0.06784260515603799,0.07754943776657619,-0.04846839860411012,0.18412636883418937,0.0,0.03869969040247678,-0.01934984520123839,0.19344230583228553,-0.009672115291614276,0.20274184205445067,-0.028963120293492954,0.01927153594141453,-0.07708614376565812,0.0,-0.2890173410404624,0.0676132521974307,-0.24147590070510966,0.15485869144405728,-0.05807200929152149,0.21268368136117557,-0.029002320185614848,0.11578541103820918,-0.11578541103820918,0.14489953632148378,-0.019319938176197836,0.0,-0.07718282682103232,0.05790387955993051,-0.10615711252653928,0.06761978361669242,-0.1062596599690881,0.0,-0.30935808197989173,0.28092608737770025,-0.08718395815170009,0.08698173383589447,-0.019329274185754326,0.03862495171881035,-0.0772499034376207,0.048285852245292124,-0.0772573635924674,0.009654373431164317,-0.07723498744931453,0.01931434089811685,-0.09657170449058425,0.09665571235260004,-0.009665571235260004,0.17381228273464658,-0.019312475859405175,0.07716049382716049,0.0,0.06746987951807229,-0.009638554216867469,0.0674568757829816,0.0,0.009631127805065974,-0.2504093229317153,0.028963120293492954,-0.30893994979725814,0.2708978328173375,-0.05804953560371517,0.1644577730482732,0.0,0.0,-0.1932740626207963,0.1063726912290881,-0.02901073397156948,0.019327406262079627,-0.048318515655199075,0.028999516674722087,-0.09666505558240696,0.0,-0.12562814070351758,0.01934984520123839,-0.2515479876160991,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-72.00328407224958,-1
2018-02-06 05:37:00,8887,8887,Twitter for iPhone,"My prayers and best wishes are with the family of Edwin Jackson, a wonderful young man whose life was so senselessly taken. @Colts02-06-2018 13:37:00false",False,02/06/2018 13:37:00,"My prayers and best wishes are with the family of Edwin Jackson, a wonderful young man whose life was so senselessly taken. @Colts",@ES#,1118,2577.25,2579.0,2575.25,2577.75,1118,0.06790183334950044,-0.07760209525657193,0.048491901852390655,-0.048491901852390655,0.08729388942774005,-0.029097963142580018,0.0,-0.06784260515603799,0.07754943776657619,-0.04846839860411012,0.18412636883418937,0.0,0.03869969040247678,-0.01934984520123839,0.19344230583228553,-0.009672115291614276,0.20274184205445067,-0.028963120293492954,0.01927153594141453,-0.07708614376565812,0.0,-0.2890173410404624,0.0676132521974307,-0.24147590070510966,0.15485869144405728,-0.05807200929152149,0.21268368136117557,-0.029002320185614848,0.11578541103820918,-0.11578541103820918,0.14489953632148378,-0.019319938176197836,0.0,-0.07718282682103232,0.05790387955993051,-0.10615711252653928,0.06761978361669242,-0.1062596599690881,0.0,-0.30935808197989173,0.28092608737770025,-0.08718395815170009,0.08698173383589447,-0.019329274185754326,0.03862495171881035,-0.0772499034376207,0.048285852245292124,-0.0772573635924674,0.009654373431164317,-0.07723498744931453,0.01931434089811685,-0.09657170449058425,0.09665571235260004,-0.009665571235260004,0.17381228273464658,-0.019312475859405175,0.07716049382716049,0.0,0.06746987951807229,-0.009638554216867469,0.0674568757829816,0.0,0.009631127805065974,-0.2504093229317153,0.028963120293492954,-0.30893994979725814,0.2708978328173375,-0.05804953560371517,0.1644577730482732,0.0,0.0,-0.1932740626207963,0.1063726912290881,-0.02901073397156948,0.019327406262079627,-0.048318515655199075,0.028999516674722087,-0.09666505558240696,0.0,-0.12562814070351758,0.01934984520123839,-0.2515479876160991,0.01938360147315371,-0.1550688117852297,0.106620141514006,-0.12600562178927982,0.04849660523763337,-0.1454898157129001,0.11650485436893204,-0.02912621359223301,0.0678886625933469,-0.05819028222286878,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,-21.199442119944212,1
2018-02-06 08:00:00,8886,8886,Twitter for iPhone,"Polling shows nearly 7 in 10 Americans support an immigration reform package that includes DACA, fully secures the border, ends chain migration &amp; cancels the visa lottery. If Dís oppose this deal, they arenít serious about DACA-they just want open borders. https://t.co/XDMcDOr9vM02-06-2018 16:00:43false",False,02/06/2018 16:00:43,"Polling shows nearly 7 in 10 Americans support an immigration reform package that includes DACA, fully secures the border, ends chain migration &amp; cancels the visa lottery. If Dís oppose this deal, they arenít serious about DACA-they just want open borders. https://t.co/XDMcDOr9vM",@ES#,1137,2602.0,2602.75,2601.25,2601.5,1137,0.028823981552651805,-0.028823981552651805,0.028829521429944265,-0.21141649048625794,0.17321016166281755,0.0,0.048035354020559126,-0.07685656643289461,0.0,-0.12487992315081652,0.09611687812379854,-0.009611687812379855,0.17286084701815038,-0.009603380389897243,0.2014581734458941,0.0,0.3925698965913443,-0.009574875526618154,0.009538344143456697,-0.2575352918733308,0.15270089711777055,-0.047719030349303304,0.09532888465204957,-0.14299332697807435,0.05724098454493417,-0.09540164090822362,0.038182512409316534,-0.21954944635357007,0.028653295128939826,-0.12416427889207259,0.047805717563820634,-0.05736686107658476,0.28677946659019216,0.0,0.009532888465204956,-0.23832221163012393,0.15265718919950386,-0.09541074324968991,0.13338414634146342,0.0,0.08566533409480297,-0.019036740909956214,0.07611798287345385,-0.028544243577545196,0.028544243577545196,-0.19029495718363465,0.10467218574555144,-0.028546959748786755,0.20940415000951837,-0.07614696363982486,0.019009599847923202,-0.1045527991635776,0.0,-0.12356239901150082,0.09512937595129375,-0.09512937595129375,0.08557573452505468,-0.06655890463059808,0.028546959748786755,-0.07612522599676469,0.06661591168633421,-0.07613247049866768,0.16173532489772618,-0.0570830558462563,0.028517110266159697,-0.03802281368821293,0.019015021867275148,-0.07606008746910059,0.076103500761035,-0.0380517503805175,0.13316845809949587,-0.028536098164177685,0.15220700152207,-0.009512937595129375,0.08552694098641071,-0.09502993442934524,0.057007125890736345,-0.0855106888361045,0.1330039901197036,-0.019000570017100513,0.08541330549492265,-0.03796146910885451,0.06637587710980467,-0.056893608951261145,0.01897173211914248,-0.16125972301271108,0.0949667616334283,0.0,0.0949397132820659,-0.009493971328206589,0.00948946669197191,-0.07591573353577528,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,67.0391061452514,-1
2018-02-06 08:05:00,8885,8885,Twitter for iPhone,We need a 21st century MERIT-BASED immigration system.  Chain migration and the visa lottery are outdated programs that hurt our economic and national security. https://t.co/rP9Gtr2E5N02-06-2018 16:05:42false,False,02/06/2018 16:05:42,We need a 21st century MERIT-BASED immigration system.  Chain migration and the visa lottery are outdated programs that hurt our economic and national security. https://t.co/rP9Gtr2E5N,@ES#,960,2601.0,2603.5,2600.75,2603.0,960,0.09611687812379854,-0.009611687812379855,0.17286084701815038,-0.009603380389897243,0.2014581734458941,0.0,0.3925698965913443,-0.009574875526618154,0.009538344143456697,-0.2575352918733308,0.15270089711777055,-0.047719030349303304,0.09532888465204957,-0.14299332697807435,0.05724098454493417,-0.09540164090822362,0.038182512409316534,-0.21954944635357007,0.028653295128939826,-0.12416427889207259,0.047805717563820634,-0.05736686107658476,0.28677946659019216,0.0,0.009532888465204956,-0.23832221163012393,0.15265718919950386,-0.09541074324968991,0.13338414634146342,0.0,0.08566533409480297,-0.019036740909956214,0.07611798287345385,-0.028544243577545196,0.028544243577545196,-0.19029495718363465,0.10467218574555144,-0.028546959748786755,0.20940415000951837,-0.07614696363982486,0.019009599847923202,-0.1045527991635776,0.0,-0.12356239901150082,0.09512937595129375,-0.09512937595129375,0.08557573452505468,-0.06655890463059808,0.028546959748786755,-0.07612522599676469,0.06661591168633421,-0.07613247049866768,0.16173532489772618,-0.0570830558462563,0.028517110266159697,-0.03802281368821293,0.019015021867275148,-0.07606008746910059,0.076103500761035,-0.0380517503805175,0.13316845809949587,-0.028536098164177685,0.15220700152207,-0.009512937595129375,0.08552694098641071,-0.09502993442934524,0.057007125890736345,-0.0855106888361045,0.1330039901197036,-0.019000570017100513,0.08541330549492265,-0.03796146910885451,0.06637587710980467,-0.056893608951261145,0.01897173211914248,-0.16125972301271108,0.0949667616334283,0.0,0.0949397132820659,-0.009493971328206589,0.00948946669197191,-0.07591573353577528,0.07594456047085626,-0.0854376305297133,0.018991548760801443,-0.18041971322761371,0.12356239901150082,-0.009504799923961601,0.14249073810202337,-0.009499382540134892,0.06641996394344815,-0.02846569883290635,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-17.627118644067796,-1
2018-02-06 14:45:00,8884,8884,Media Studio,"Today, we heard the experiences of law enforcement professionals and community leaders working to combat the threat of MS-13, and the reforms we need from Congress to defeat it. Watch here: https://t.co/VPMTnko7Ik https://t.co/4OaXXuj9Va02-06-2018 22:45:50false",False,02/06/2018 22:45:50,"Today, we heard the experiences of law enforcement professionals and community leaders working to combat the threat of MS-13, and the reforms we need from Congress to defeat it. Watch here: https://t.co/VPMTnko7Ik https://t.co/4OaXXuj9Va",@ES#,26610,2648.25,2651.0,2640.25,2641.25,26610,0.10384215991692627,-0.3020862833946946,0.2082150293393905,-0.028392958546280524,0.15130023640661938,-0.10401891252955082,0.037767916155226136,-0.12274572750448495,0.3115264797507788,-0.009440196356084207,0.0,-0.16015073009891664,0.24495948746938007,-0.02826455624646693,0.16922064491868008,-0.11281376327912004,0.028171659310733402,-0.24415438069302284,0.3380599117288008,-0.0093905531035778,0.3371102163123888,-0.009364172675344134,0.08402576790215666,-0.12137055363644852,0.0,-0.39197386840877274,0.0,-0.4682963379226374,0.08461032245934004,-0.3290401428974335,0.3110273327049953,0.0,0.3570421873531899,-0.05637508221366156,0.01873536299765808,-0.1592505854800937,0.13123359580052493,-0.22497187851518563,0.23434570678665168,-0.07499062617172854,0.14985482813524398,-0.009365926758452749,0.2899364010475121,-0.03741114852225963,0.018682858477347034,-0.1681457262961233,0.06548175865294668,-0.11225444340505146,0.10292879199026855,-0.39300084214466174,0.0656906906906907,-0.243993993993994,0.3383458646616541,-0.056390977443609026,0.0,-0.19688730545659103,0.018758206715438003,-0.31888951416244604,0.03763289114686236,-0.12230689622730266,0.11291992095605534,-0.13173990778206454,0.12247974373469003,-0.0942151874882231,0.03772161448509996,-0.33006412674462465,0.04729474082482028,-0.27430949678395766,0.14227449492554303,-0.16124442758228208,0.23680969972530078,-0.00947238798901203,0.4540295119182747,0.0,0.2079002079002079,-0.028350028350028346,0.05670541536716756,-0.1984689537850865,0.10412722453616054,-0.19878833775085195,0.009471490812653912,-0.4546315590073877,0.15174506828528073,-0.208649468892261,0.2083530637370963,-0.07576475044985322,0.00945179584120983,-0.5482041587901701,0.3323205469046715,0.0,0.1422070534698521,-0.1422070534698521,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-20.96654775526688,-1
2018-02-06 16:48:00,8883,8883,Twitter for iPhone,"HAPPY BIRTHDAY to our 40th President of the United States of America, Ronald Reagan! https://t.co/JtEglBhm4c02-07-2018 00:48:01false",False,02/07/2018 00:48:01,"HAPPY BIRTHDAY to our 40th President of the United States of America, Ronald Reagan! https://t.co/JtEglBhm4c",@ES#,2709,2627.75,2631.0,2627.75,2630.25,2709,0.12367995433355532,0.0,0.038019199695846405,-0.05702879954376961,0.16153553781832003,-0.03800836183960471,0.08538899430740038,-0.03795066413662239,0.16129032258064516,-0.009487666034155597,0.1231410438571564,-0.07577910391209625,0.1135933358576297,-0.028398333964407423,0.009458948164964056,-0.29322739311388574,0.16113744075829384,-0.03791469194312796,0.03786086133459536,-0.1135825840037861,0.018942981625307824,-0.09471490812653913,0.018955549237039144,-0.16112216851483271,0.018975332068311195,-0.06641366223908918,0.180334092634776,-0.009491268033409264,0.00947597839476926,-0.13266369752676965,0.00947867298578199,-0.05687203791469195,0.0948136910969944,-0.01896273821939888,0.0758150113722517,-0.047384382107657316,0.047397857616835716,-0.018959143046734288,0.14218009478672985,-0.00947867298578199,0.0,-0.09467007478935908,0.1420051121840386,-0.018934014957871816,0.07563581355771958,-0.018908953389429894,0.0,-0.11346444780635401,0.009463423866754991,-0.1230245102678149,0.0946790380609733,-0.04733951903048665,0.12298959318826869,-0.01892147587511826,0.05670005670005669,-0.04725004725004725,0.17005196032120926,-0.01889466225791214,0.08488163727247006,-0.11317551636329341,0.07552157084867366,-0.09440196356084206,0.009443762394938144,-0.10388138634431958,0.0,-0.11340011340011338,0.11346444780635401,0.0,0.04725451280597297,-0.15121444097911352,0.03783221413033198,-0.06620637472808096,0.07570739093403993,0.0,0.12296632614453272,-0.018917896329928113,0.05674295441649329,0.0,0.13233765006144246,0.0,0.13221267352913402,-0.02833128718481443,0.047160913035276364,-0.07545746085644217,0.2168379372112756,-0.018855472800980485,0.24472891566265062,-0.01882530120481928,0.018800526414739612,-0.1504042113179169,0.12237597665442908,-0.037654146662901254,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,-8.629182945473076,1
